anomaly_id,entity_type,entity_id,anomaly_type,module,severity,start_ts,end_ts,projected_impact_inr,realized_impact_inr,formula_name,formula_inputs_json,root_cause,recommended_action,required_team_type,required_role,expected_approver_role
A-saas-25-2026-03-26,inventory_snapshot,25,saas_license_underuse,ProcureWatch,low,2026-03-26T07:00:00+05:30,,5550.87,,unused_capacity,"{""active_seats"": 7, ""provisioned_seats"": 25}",Provisioned operations software seats materially exceeded actual usage.,reduce_unused_seats,procurement,procurement_manager,finance_controller
A-1084,work_item,1084,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-26T10:15:00+05:30,2026-03-26T18:06:18.424202+05:30,14706.15,2833.76,sla_penalty,"{""planned_pickers"": 12, ""present_pickers"": 10, ""planned_packers"": 10, ""present_packers"": 8}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-store-28-2026-03-26,inventory_snapshot,28,store_underuse,SLA Sentinel,medium,2026-03-26T07:00:00+05:30,,20949.24,,capacity_waste,"{""active_saas_licenses"": 9, ""saas_licenses"": 24}",Store demand stayed materially below the fixed capacity and software seat baseline.,review_store_consolidation,regional_command,regional_ops_head,regional_ops_head
A-1085,work_item,1085,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-26T10:08:00+05:30,2026-03-26T18:31:21.873858+05:30,26183.06,10799.94,sla_penalty,"{""planned_pickers"": 18, ""present_pickers"": 16, ""planned_packers"": 10, ""present_packers"": 9}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-store-34-2026-03-26,inventory_snapshot,34,store_underuse,SLA Sentinel,medium,2026-03-26T07:00:00+05:30,,47834.37,,capacity_waste,"{""active_saas_licenses"": 4, ""saas_licenses"": 17}",Store demand stayed materially below the fixed capacity and software seat baseline.,review_store_consolidation,regional_command,regional_ops_head,regional_ops_head
A-saas-34-2026-03-26,inventory_snapshot,34,saas_license_underuse,ProcureWatch,low,2026-03-26T07:00:00+05:30,,4631.28,,unused_capacity,"{""active_seats"": 4, ""provisioned_seats"": 17}",Provisioned operations software seats materially exceeded actual usage.,reduce_unused_seats,procurement,procurement_manager,finance_controller
A-1086,work_item,1086,warehouse_pick_backlog,SLA Sentinel,high,2026-03-27T10:25:00+05:30,2026-03-27T18:36:54.962139+05:30,10639.33,5066.16,sla_penalty,"{""planned_pickers"": 6, ""present_pickers"": 5, ""planned_packers"": 4, ""present_packers"": 2}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1087,work_item,1087,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-27T10:22:00+05:30,,11127.19,,sla_penalty,"{""planned_pickers"": 6, ""present_pickers"": 4, ""planned_packers"": 5, ""present_packers"": 3}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1088,work_item,1088,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-27T10:13:00+05:30,2026-03-27T13:24:03.450042+05:30,12743.04,5783.33,sla_penalty,"{""planned_pickers"": 14, ""present_pickers"": 12, ""planned_packers"": 8, ""present_packers"": 7}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1089,work_item,1089,warehouse_pick_backlog,SLA Sentinel,high,2026-03-27T10:00:00+05:30,2026-03-27T16:18:48.690106+05:30,6354.17,2235.58,sla_penalty,"{""planned_pickers"": 10, ""present_pickers"": 6, ""planned_packers"": 6, ""present_packers"": 5}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1090,work_item,1090,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-27T10:44:00+05:30,2026-03-27T16:18:13.028355+05:30,15771.26,3878.59,sla_penalty,"{""planned_pickers"": 13, ""present_pickers"": 11, ""planned_packers"": 8, ""present_packers"": 6}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1091,work_item,1091,cold_chain_breach_risk,SLA Sentinel,high,2026-03-27T08:29:00+05:30,2026-03-27T10:30:36.152890+05:30,40352.66,31944.13,cold_chain_loss,"{""cold_storage_units"": 275, ""active_cold_storage_units"": 264}",Cold storage or perishables handling exceeded safe operational thresholds.,escalate_cold_chain_incident,inventory_control,inventory_lead,city_ops_manager
A-1092,work_item,1092,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-27T10:49:00+05:30,2026-03-27T13:45:07.640199+05:30,5434.61,2181.99,sla_penalty,"{""planned_pickers"": 7, ""present_pickers"": 6, ""planned_packers"": 4, ""present_packers"": 2}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1093,work_item,1093,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-27T10:37:00+05:30,2026-03-27T17:31:17.632624+05:30,10697.13,3411.93,sla_penalty,"{""planned_pickers"": 11, ""present_pickers"": 10, ""planned_packers"": 8, ""present_packers"": 7}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1094,work_item,1094,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-28T10:03:00+05:30,,20053.48,,sla_penalty,"{""planned_pickers"": 14, ""present_pickers"": 12, ""planned_packers"": 7, ""present_packers"": 5}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1095,work_item,1095,warehouse_pick_backlog,SLA Sentinel,high,2026-03-28T10:12:00+05:30,2026-03-28T13:27:01.588847+05:30,16596.22,6038.32,sla_penalty,"{""planned_pickers"": 13, ""present_pickers"": 12, ""planned_packers"": 9, ""present_packers"": 5}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1096,work_item,1096,warehouse_pick_backlog,SLA Sentinel,high,2026-03-28T10:25:00+05:30,,12738.11,,sla_penalty,"{""planned_pickers"": 14, ""present_pickers"": 10, ""planned_packers"": 9, ""present_packers"": 7}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1097,work_item,1097,warehouse_pick_backlog,SLA Sentinel,high,2026-03-28T10:01:00+05:30,2026-03-28T15:19:25.623402+05:30,7872.25,2411.69,sla_penalty,"{""planned_pickers"": 7, ""present_pickers"": 3, ""planned_packers"": 7, ""present_packers"": 5}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1098,work_item,1098,cold_chain_breach_risk,SLA Sentinel,high,2026-03-28T08:40:00+05:30,2026-03-28T11:02:21.675929+05:30,58869.52,19140.71,cold_chain_loss,"{""cold_storage_units"": 161, ""active_cold_storage_units"": 161}",Cold storage or perishables handling exceeded safe operational thresholds.,escalate_cold_chain_incident,inventory_control,inventory_lead,city_ops_manager
A-1099,work_item,1099,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-28T10:27:00+05:30,2026-03-28T18:01:07.370026+05:30,8922.48,3374.74,sla_penalty,"{""planned_pickers"": 12, ""present_pickers"": 11, ""planned_packers"": 10, ""present_packers"": 8}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1100,work_item,1100,warehouse_pick_backlog,SLA Sentinel,high,2026-03-28T10:30:00+05:30,2026-03-28T13:03:58.140936+05:30,10257.42,3117.9,sla_penalty,"{""planned_pickers"": 6, ""present_pickers"": 2, ""planned_packers"": 5, ""present_packers"": 2}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-1101,work_item,1101,cold_chain_breach_risk,SLA Sentinel,high,2026-03-28T08:05:00+05:30,2026-03-28T11:55:50.192128+05:30,30488.97,30626.32,cold_chain_loss,"{""cold_storage_units"": 240, ""active_cold_storage_units"": 239}",Cold storage or perishables handling exceeded safe operational thresholds.,escalate_cold_chain_incident,inventory_control,inventory_lead,city_ops_manager
A-1102,work_item,1102,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-28T10:06:00+05:30,,8109.3,,sla_penalty,"{""planned_pickers"": 9, ""present_pickers"": 7, ""planned_packers"": 6, ""present_packers"": 5}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-318,invoice,3,validated_units_mismatch,ProcureWatch,medium,2026-03-21T09:00:00+05:30,,4689.7,,validated_unit_gap,"{""service_unit_count"": 72, ""validated_unit_count"": 67, ""billed_rate_inr"": 937.94, ""contracted_rate_inr"": 937.94}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-319,invoice,23,validated_units_mismatch,ProcureWatch,medium,2026-03-21T09:00:00+05:30,,7503.52,,validated_unit_gap,"{""service_unit_count"": 63, ""validated_unit_count"": 55, ""billed_rate_inr"": 937.94, ""contracted_rate_inr"": 937.94}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-320,invoice,38,validated_units_mismatch,ProcureWatch,medium,2026-03-28T09:00:00+05:30,,5442.4,,validated_unit_gap,"{""service_unit_count"": 48, ""validated_unit_count"": 43, ""billed_rate_inr"": 1088.48, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-321,invoice,53,validated_units_mismatch,ProcureWatch,medium,2026-03-21T09:00:00+05:30,,3265.44,,validated_unit_gap,"{""service_unit_count"": 53, ""validated_unit_count"": 50, ""billed_rate_inr"": 1088.48, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-322,invoice,58,validated_units_mismatch,ProcureWatch,medium,2026-03-28T09:00:00+05:30,,6530.88,,validated_unit_gap,"{""service_unit_count"": 84, ""validated_unit_count"": 78, ""billed_rate_inr"": 1088.48, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-323,invoice,71,validated_units_mismatch,ProcureWatch,medium,2026-03-21T09:00:00+05:30,,7698.77,,validated_unit_gap,"{""service_unit_count"": 1476, ""validated_unit_count"": 1283, ""billed_rate_inr"": 39.89, ""contracted_rate_inr"": 39.89}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-324,invoice,98,validated_units_mismatch,ProcureWatch,medium,2026-03-28T09:00:00+05:30,,11973.28,,validated_unit_gap,"{""service_unit_count"": 88, ""validated_unit_count"": 77, ""billed_rate_inr"": 1088.48, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-325,invoice,103,validated_units_mismatch,ProcureWatch,medium,2026-03-21T09:00:00+05:30,,3751.76,,validated_unit_gap,"{""service_unit_count"": 70, ""validated_unit_count"": 66, ""billed_rate_inr"": 937.94, ""contracted_rate_inr"": 937.94}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-326,invoice,116,validated_units_mismatch,ProcureWatch,medium,2026-03-28T09:00:00+05:30,,9757.02,,validated_unit_gap,"{""service_unit_count"": 2409, ""validated_unit_count"": 2136, ""billed_rate_inr"": 35.74, ""contracted_rate_inr"": 35.74}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-327,invoice,121,validated_units_mismatch,ProcureWatch,medium,2026-03-21T09:00:00+05:30,,3967.14,,validated_unit_gap,"{""service_unit_count"": 2034, ""validated_unit_count"": 1923, ""billed_rate_inr"": 35.74, ""contracted_rate_inr"": 35.74}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-328,invoice,123,validated_units_mismatch,ProcureWatch,medium,2026-03-21T09:00:00+05:30,,3751.76,,validated_unit_gap,"{""service_unit_count"": 51, ""validated_unit_count"": 47, ""billed_rate_inr"": 937.94, ""contracted_rate_inr"": 937.94}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-329,invoice,143,validated_units_mismatch,ProcureWatch,medium,2026-03-21T09:00:00+05:30,,4353.92,,validated_unit_gap,"{""service_unit_count"": 56, ""validated_unit_count"": 52, ""billed_rate_inr"": 1088.48, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-330,invoice,146,validated_units_mismatch,ProcureWatch,medium,2026-03-28T09:00:00+05:30,,8656.13,,validated_unit_gap,"{""service_unit_count"": 1850, ""validated_unit_count"": 1633, ""billed_rate_inr"": 39.89, ""contracted_rate_inr"": 39.89}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-331,invoice,147,contract_rate_drift,ProcureWatch,high,2026-03-28T09:00:00+05:30,,1163.12,,invoice_leakage,"{""service_unit_count"": 2077, ""validated_unit_count"": 2077, ""billed_rate_inr"": 7.03, ""contracted_rate_inr"": 6.47}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-332,invoice,156,validated_units_mismatch,ProcureWatch,medium,2026-03-28T09:00:00+05:30,,4906.47,,validated_unit_gap,"{""service_unit_count"": 1630, ""validated_unit_count"": 1507, ""billed_rate_inr"": 39.89, ""contracted_rate_inr"": 39.89}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-333,invoice,173,contract_rate_drift,ProcureWatch,high,2026-03-21T09:00:00+05:30,,10669.88,,invoice_leakage,"{""service_unit_count"": 68, ""validated_unit_count"": 68, ""billed_rate_inr"": 1245.39, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-334,invoice,182,contract_rate_drift,ProcureWatch,high,2026-03-21T09:00:00+05:30,,1957.97,,invoice_leakage,"{""service_unit_count"": 2359, ""validated_unit_count"": 2359, ""billed_rate_inr"": 7.81, ""contracted_rate_inr"": 6.98}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-335,invoice,183,contract_rate_drift,ProcureWatch,high,2026-03-21T09:00:00+05:30,,9491.52,,invoice_leakage,"{""service_unit_count"": 48, ""validated_unit_count"": 48, ""billed_rate_inr"": 1286.22, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-336,invoice,231,validated_units_mismatch,ProcureWatch,medium,2026-03-21T09:00:00+05:30,,4932.12,,validated_unit_gap,"{""service_unit_count"": 2503, ""validated_unit_count"": 2365, ""billed_rate_inr"": 35.74, ""contracted_rate_inr"": 35.74}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-337,invoice,256,validated_units_mismatch,ProcureWatch,medium,2026-03-28T09:00:00+05:30,,2792.3,,validated_unit_gap,"{""service_unit_count"": 936, ""validated_unit_count"": 866, ""billed_rate_inr"": 39.89, ""contracted_rate_inr"": 39.89}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-338,invoice,262,contract_rate_drift,ProcureWatch,high,2026-03-21T09:00:00+05:30,,2371.68,,invoice_leakage,"{""service_unit_count"": 1944, ""validated_unit_count"": 1944, ""billed_rate_inr"": 8.2, ""contracted_rate_inr"": 6.98}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-339,invoice,273,contract_rate_drift,ProcureWatch,high,2026-03-21T09:00:00+05:30,,7659.09,,invoice_leakage,"{""service_unit_count"": 57, ""validated_unit_count"": 57, ""billed_rate_inr"": 1072.31, ""contracted_rate_inr"": 937.94}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-340,invoice,283,validated_units_mismatch,ProcureWatch,medium,2026-03-21T09:00:00+05:30,,8707.84,,validated_unit_gap,"{""service_unit_count"": 69, ""validated_unit_count"": 61, ""billed_rate_inr"": 1088.48, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-341,invoice,292,contract_rate_drift,ProcureWatch,high,2026-03-21T09:00:00+05:30,,787.06,,invoice_leakage,"{""service_unit_count"": 1334, ""validated_unit_count"": 1334, ""billed_rate_inr"": 7.57, ""contracted_rate_inr"": 6.98}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-342,invoice,297,contract_rate_drift,ProcureWatch,high,2026-03-28T09:00:00+05:30,,1056.98,,invoice_leakage,"{""service_unit_count"": 1289, ""validated_unit_count"": 1289, ""billed_rate_inr"": 7.8, ""contracted_rate_inr"": 6.98}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-343,invoice,316,validated_units_mismatch,ProcureWatch,medium,2026-03-28T09:00:00+05:30,,7827.06,,validated_unit_gap,"{""service_unit_count"": 2398, ""validated_unit_count"": 2179, ""billed_rate_inr"": 35.74, ""contracted_rate_inr"": 35.74}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-344,invoice,318,validated_units_mismatch,ProcureWatch,medium,2026-03-28T09:00:00+05:30,,1875.88,,validated_unit_gap,"{""service_unit_count"": 64, ""validated_unit_count"": 62, ""billed_rate_inr"": 937.94, ""contracted_rate_inr"": 937.94}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-345,invoice,328,validated_units_mismatch,ProcureWatch,medium,2026-03-28T09:00:00+05:30,,3751.76,,validated_unit_gap,"{""service_unit_count"": 66, ""validated_unit_count"": 62, ""billed_rate_inr"": 937.94, ""contracted_rate_inr"": 937.94}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-346,invoice,341,duplicate_vendor_invoice,ProcureWatch,high,2026-03-28T11:00:00+05:30,,56600.96,,duplicate_invoice_amount,"{""original_invoice_id"": 338, ""duplicate_invoice_id"": 341, ""amount_inr"": 56600.96}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-347,invoice,342,duplicate_vendor_invoice,ProcureWatch,high,2026-03-28T11:00:00+05:30,,25658.48,,duplicate_invoice_amount,"{""original_invoice_id"": 97, ""duplicate_invoice_id"": 342, ""amount_inr"": 25658.48}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-348,invoice,343,duplicate_vendor_invoice,ProcureWatch,high,2026-03-21T11:00:00+05:30,,23926.06,,duplicate_invoice_amount,"{""original_invoice_id"": 2, ""duplicate_invoice_id"": 343, ""amount_inr"": 23926.06}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-349,invoice,344,duplicate_vendor_invoice,ProcureWatch,high,2026-03-28T11:00:00+05:30,,104791.03,,duplicate_invoice_amount,"{""original_invoice_id"": 36, ""duplicate_invoice_id"": 344, ""amount_inr"": 104791.03}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-350,invoice,345,duplicate_vendor_invoice,ProcureWatch,high,2026-03-28T11:00:00+05:30,,64010.34,,duplicate_invoice_amount,"{""original_invoice_id"": 136, ""duplicate_invoice_id"": 345, ""amount_inr"": 64010.34}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-351,invoice,346,duplicate_vendor_invoice,ProcureWatch,high,2026-03-21T11:00:00+05:30,,64220.32,,duplicate_invoice_amount,"{""original_invoice_id"": 83, ""duplicate_invoice_id"": 346, ""amount_inr"": 64220.32}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-352,invoice,347,duplicate_vendor_invoice,ProcureWatch,high,2026-03-28T11:00:00+05:30,,8262.19,,duplicate_invoice_amount,"{""original_invoice_id"": 177, ""duplicate_invoice_id"": 347, ""amount_inr"": 8262.19}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-353,invoice,348,duplicate_vendor_invoice,ProcureWatch,high,2026-03-21T11:00:00+05:30,,75105.12,,duplicate_invoice_amount,"{""original_invoice_id"": 93, ""duplicate_invoice_id"": 348, ""amount_inr"": 75105.12}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-354,invoice,349,duplicate_vendor_invoice,ProcureWatch,high,2026-03-21T11:00:00+05:30,,56883.14,,duplicate_invoice_amount,"{""original_invoice_id"": 41, ""duplicate_invoice_id"": 349, ""amount_inr"": 56883.14}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-355,invoice,350,duplicate_vendor_invoice,ProcureWatch,high,2026-03-28T11:00:00+05:30,,66593.74,,duplicate_invoice_amount,"{""original_invoice_id"": 128, ""duplicate_invoice_id"": 350, ""amount_inr"": 66593.74}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-356,invoice,351,duplicate_vendor_invoice,ProcureWatch,high,2026-03-28T11:00:00+05:30,,11342.5,,duplicate_invoice_amount,"{""original_invoice_id"": 287, ""duplicate_invoice_id"": 351, ""amount_inr"": 11342.5}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-357,invoice,352,duplicate_vendor_invoice,ProcureWatch,high,2026-03-28T11:00:00+05:30,,59471.36,,duplicate_invoice_amount,"{""original_invoice_id"": 26, ""duplicate_invoice_id"": 352, ""amount_inr"": 59471.36}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-358,invoice,353,duplicate_vendor_invoice,ProcureWatch,high,2026-03-21T11:00:00+05:30,,88316.46,,duplicate_invoice_amount,"{""original_invoice_id"": 301, ""duplicate_invoice_id"": 353, ""amount_inr"": 88316.46}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-359,invoice,354,duplicate_vendor_invoice,ProcureWatch,high,2026-03-28T11:00:00+05:30,,74946.78,,duplicate_invoice_amount,"{""original_invoice_id"": 126, ""duplicate_invoice_id"": 354, ""amount_inr"": 74946.78}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
